Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_long_entry(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_long_entry(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_short_ent…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_short_ent…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_long_exha…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_long_exha…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_short_exh…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_short_exh…(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Entry_atr_values(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)","Exit_atr_values(O,H,L,C,V,50,200,160,14,1.1,14,55,50,1D,200)"
-0.6337679900000001,11238,11239,64788.01,62743.26029999999,62743.26029999999,,1255.4842890020216,40.41261842008885,0.030576399319102634,2024-04-13 20:00:00+00:00,2024-04-13 21:00:00+00:00,0 days 01:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.614421428571446e-06,1.0202771428571445e-05
-0.72249924,11330,11332,60304.95,61782.82714285715,61782.82714285715,,-1111.8692756271666,44.10416309950183,-0.02551898362287973,2024-04-17 16:00:00+00:00,2024-04-17 18:00:00+00:00,0 days 02:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.975900000000023e-06,8.786678571428596e-06
0.62139535,11452,11463,66540.01,66244.02,65663.69714285714,,-225.1824990446205,41.25568939813026,-0.005446076954301409,2024-04-22 18:00:00+00:00,2024-04-23 05:00:00+00:00,0 days 11:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.4023999999999885e-06,4.282971428571403e-06
-0.65338505,11556,11572,62593.28,63416.22,63732.85571428572,,-578.8630547759897,41.166361728987496,-0.014153991450839577,2024-04-27 02:00:00+00:00,2024-04-27 18:00:00+00:00,0 days 16:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.901885714285711e-06,3.5917642857142906e-06
-0.63809521,11606,11616,62279.68000000001,62993.45285714287,62993.45285714287,,-495.42313417979193,39.968093008918245,-0.012466496673898032,2024-04-29 04:00:00+00:00,2024-04-29 14:00:00+00:00,0 days 10:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6716071428571613e-06,5.301285714285724e-06
-0.6281612,11636,11647,61688.01,60182.344249999995,60182.344249999995,,907.5236903338492,38.27711398505255,0.023419957506734385,2024-04-30 10:00:00+00:00,2024-04-30 21:00:00+00:00,0 days 11:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.134678571428565e-06,7.459721428571443e-06
-0.70546356,11658,11668,57500.0,59014.36,59014.36,,-1109.424114319961,41.0983175983608,-0.027349864000000088,2024-05-01 08:00:00+00:00,2024-05-01 18:00:00+00:00,0 days 10:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.945728571428581e-06,9.313278571428587e-06
0.58864946,11779,11780,65143.04000000001,64399.507142857154,64399.507142857154,,-475.80779006072953,38.127575211333706,-0.012408142615301373,2024-05-06 09:00:00+00:00,2024-05-06 10:00:00+00:00,0 days 01:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.7841071428571205e-06,4.613928571428554e-06
0.58652291,11999,12025,63757.57000000001,65598.7,65506.24300000001,,1041.929717334725,37.935207953572856,0.027862603060311162,2024-05-15 13:00:00+00:00,2024-05-16 15:00:00+00:00,1 days 02:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.4072357142857265e-06,4.302107142857137e-06
0.5909304200000001,12049,12071,66806.67,66947.99,65910.56,,43.99043824902672,39.5198487053786,0.0011142999643600127,2024-05-17 15:00:00+00:00,2024-05-18 13:00:00+00:00,0 days 22:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.833950000000007e-06,2.50150000000003e-06
0.58023164,12123,12127,68190.06,68949.99015000001,68949.99015000001,,401.1490191158404,39.786498104108375,0.01013872293007225,2024-05-20 17:00:00+00:00,2024-05-20 21:00:00+00:00,0 days 04:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.848321428571474e-06,6.145135714285734e-06
0.5650082200000001,12130,12145,71446.62,70213.21,69963.1257142857,,-736.9062728270922,40.0194841969013,-0.018254746200729744,2024-05-21 00:00:00+00:00,2024-05-21 15:00:00+00:00,0 days 15:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.67810714285716e-06,4.483657142857162e-06
0.55213076,12482,12504,70445.0,70730.7,69656.0157142857,,118.77003486473345,38.973723267266,0.003053618425722155,2024-06-04 16:00:00+00:00,2024-06-05 14:00:00+00:00,0 days 22:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.219892857142858e-06,4.008257142857167e-06
0.5466927500000001,12506,12513,71580.01,70731.56142857143,70731.56142857143,,-502.7410349184067,38.900352170553575,-0.012847223088441141,2024-06-05 16:00:00+00:00,2024-06-05 23:00:00+00:00,0 days 07:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.257750000000024e-06,4.842428571428582e-06
-0.55848929,12637,12653,68268.62,67238.14719999998,67238.14719999998,,537.6684833344598,37.83953910186164,0.01410193169863431,2024-06-11 03:00:00+00:00,2024-06-11 19:00:00+00:00,0 days 16:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.228764285714292e-06,5.561621428571441e-06
-0.6003991,12723,12727,65293.39000000001,66139.73142857142,66139.73142857142,,-547.5987959149501,39.4561639079525,-0.01396861135998159,2024-06-14 17:00:00+00:00,2024-06-14 21:00:00+00:00,0 days 04:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.494671428571448e-06,5.30374285714286e-06
-0.5988004100000001,12883,12888,63639.64,64300.43714285715,64300.43714285715,,-433.9908853939728,38.30528532428724,-0.011388612214471586,2024-06-21 09:00:00+00:00,2024-06-21 14:00:00+00:00,0 days 05:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6251428571428603e-06,4.720228571428567e-06
-0.58914553,12946,12968,63210.01,60196.3208,60196.3208,,1739.1493769070194,36.352144082260665,0.04670124296136012,2024-06-24 00:00:00+00:00,2024-06-24 22:00:00+00:00,0 days 22:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.409635714285705e-06,8.511228571428558e-06
-0.6952816,13188,13215,58561.1,54750.216499999995,54750.216499999995,,2610.24554057649,39.3916367171132,0.06410787778491192,2024-07-04 02:00:00+00:00,2024-07-05 05:00:00+00:00,1 days 03:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.275642857142852e-06,8.352907142857133e-06
0.7662108,13431,13439,59950.0,59583.86,59143.54571428571,,-326.33448956084334,45.794067248844,-0.007104369140950787,2024-07-14 05:00:00+00:00,2024-07-14 13:00:00+00:00,0 days 08:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.252764285714283e-06,3.9994428571428726e-06
0.73897983,13448,13479,61276.36,63875.35880000001,63875.35880000001,,1874.3653934526947,46.24229794151591,0.04139317251546937,2024-07-14 22:00:00+00:00,2024-07-16 05:00:00+00:00,1 days 07:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.185199999999996e-06,6.06706428571427e-06
0.74659232,13500,13509,65670.18,65120.02,64306.52428571429,,-459.5687101968301,48.823479425631994,-0.009373434030483845,2024-07-17 02:00:00+00:00,2024-07-17 11:00:00+00:00,0 days 09:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.596642857142856e-06,4.828178571428562e-06
0.72433885,13563,13601,66419.43,66721.99,65339.811428571425,,170.936210930918,48.219751525083495,0.003553015887067964,2024-07-19 17:00:00+00:00,2024-07-21 07:00:00+00:00,1 days 14:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.417499999999996e-06,3.0577357142856963e-06
0.71543234,13615,13624,67723.91,67626.01,66564.99571428573,,-118.4576810782155,48.416854992206396,-0.002444852342400366,2024-07-21 21:00:00+00:00,2024-07-22 06:00:00+00:00,0 days 09:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.1559428571428535e-06,6.445014285714279e-06
0.6964879,13752,13753,69226.01,68650.77857142857,68650.77857142857,,-448.65648716514045,48.01475746542914,-0.009305314907751223,2024-07-27 14:00:00+00:00,2024-07-27 15:00:00+00:00,0 days 01:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2101071428571205e-06,3.394614285714259e-06
0.68026022,13789,13800,69558.99,68796.49142857143,68796.49142857143,,-565.7563110670814,47.05886511740296,-0.011956417310585528,2024-07-29 03:00:00+00:00,2024-07-29 14:00:00+00:00,0 days 11:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.037728571428547e-06,5.089371428571429e-06
-0.73420992,13874,13878,62907.44,63838.842857142845,63838.842857142845,,-730.3744063290429,46.52918909842012,-0.015813328257697618,2024-08-01 16:00:00+00:00,2024-08-01 20:00:00+00:00,0 days 04:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.802242857142848e-06,5.976992857142863e-06
-0.72155828,13904,13943,61987.02,61062.0,61147.62954999999,,623.0623205521568,44.3935196134428,0.013930262980862789,2024-08-02 22:00:00+00:00,2024-08-04 13:00:00+00:00,1 days 15:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.434685714285711e-06,3.256614285714262e-06
-0.77152716,13945,13948,59586.689999999995,58732.39645,58732.39645,,613.4674820665367,45.64319437128149,0.013344154655595034,2024-08-04 15:00:00+00:00,2024-08-04 18:00:00+00:00,0 days 03:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.348142857142829e-06,6.23602142857141e-06
-0.8402297,13955,13961,56174.01,52361.81999999999,52361.81999999999,,3157.5177461029325,45.5975139400755,0.06689787830706775,2024-08-05 01:00:00+00:00,2024-08-05 07:00:00+00:00,0 days 06:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.205112142857141e-05,1.5920671428571413e-05
-0.93802602,14214,14220,57046.340000000004,58335.68857142858,58335.68857142858,,-1263.5581813700267,54.11567252019172,-0.023613076416721848,2024-08-15 20:00:00+00:00,2024-08-16 02:00:00+00:00,0 days 06:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.806714285714293e-06,7.689899999999987e-06
0.82808344,14358,14364,61570.00000000001,60400.68571428571,60400.68571428571,,-1018.7907486581546,50.500952502722285,-0.019982128123622378,2024-08-21 20:00:00+00:00,2024-08-22 02:00:00+00:00,0 days 06:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.234700000000003e-06,6.946535714285713e-06
0.77696234,14404,14432,62999.87999999999,63612.36,61914.75142857143,,426.6874228716865,49.1864711315208,0.008717062318214067,2024-08-23 18:00:00+00:00,2024-08-24 22:00:00+00:00,1 days 04:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.848528571428572e-06,3.4086357142857216e-06
-0.87703357,14676,14689,56784.01,57511.11,57908.37714285715,,-687.8114373105884,50.12032856358921,-0.01381106336097075,2024-09-04 02:00:00+00:00,2024-09-04 15:00:00+00:00,0 days 13:00:00,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.628971428571415e-06,4.307921428571415e-06
-0.88476171,14737,14743,54734.0,53681.30985,53681.30985,,883.4190797476274,47.96085746653292,0.018242454325921763,2024-09-06 15:00:00+00:00,2024-09-06 21:00:00+00:00,0 days 06:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.4985714285714246e-06,8.280514285714262e-06
0.84122438,14906,14926,59666.01000000001,59706.4,58865.411428571424,,-16.23243808748378,50.20949079567791,-0.0003234036430457014,2024-09-13 16:00:00+00:00,2024-09-14 12:00:00+00:00,0 days 20:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.216050000000007e-06,2.3443428571428242e-06
0.82047357,15002,15005,61135.49,60190.10285714287,60190.10285714287,,-825.4373852840242,49.77222115193326,-0.016456070594767527,2024-09-17 16:00:00+00:00,2024-09-17 19:00:00+00:00,0 days 03:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.842671428571413e-06,5.625857142857136e-06
0.78546017,15034,15056,61759.98000000001,62753.5817,62753.5817,,731.5343385241895,48.90022167009374,0.015080071579524243,2024-09-19 00:00:00+00:00,2024-09-19 22:00:00+00:00,0 days 22:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.960699999999996e-06,4.954171428571419e-06
0.7765227,15134,15138,64354.00000000001,63548.83,63250.48571428572,,-674.8925078036239,49.659725444620506,-0.013505320803679671,2024-09-23 04:00:00+00:00,2024-09-23 08:00:00+00:00,0 days 04:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.792407142857142e-06,5.732264285714275e-06
0.74542318,15218,15246,65229.03,65657.99,64396.18714285714,,270.9736179582443,48.7831093345618,0.005572924969143396,2024-09-26 16:00:00+00:00,2024-09-27 20:00:00+00:00,1 days 04:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.286535714285727e-06,4.315071428571445e-06
-0.8085132700000001,15343,15362,60809.03,61874.01,62118.73142857143,,-910.6458952065705,49.595432921970406,-0.018522274076728417,2024-10-01 21:00:00+00:00,2024-10-02 16:00:00+00:00,0 days 19:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.796650000000038e-06,5.017999999999994e-06
-0.7851741600000001,15555,15566,60298.12,60614.01,61023.67714285714,,-295.4972054556842,47.4685400532804,-0.006241422866915276,2024-10-10 17:00:00+00:00,2024-10-11 04:00:00+00:00,0 days 11:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.1731785714285805e-06,4.29804285714286e-06
0.72350971,15642,15661,64620.87,65457.19,65457.19,,558.0292709332198,47.056369733981306,0.011935477965555082,2024-10-14 08:00:00+00:00,2024-10-15 03:00:00+00:00,0 days 19:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.677049999999986e-06,4.37555714285717e-06
0.70751911,15672,15672,67658.0,66744.34857142856,66744.34857142856,,-693.9719606146743,47.546115021583454,-0.014497215449128676,2024-10-15 14:00:00+00:00,2024-10-15 14:00:00+00:00,0 days 00:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.230000000000027e-06,6.230000000000027e-06
0.67929449,15745,15753,68426.99,68205.59,67578.00428571428,,-196.80267946024597,46.4068793742421,-0.004233947598747269,2024-10-18 15:00:00+00:00,2024-10-18 23:00:00+00:00,0 days 08:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.895392857142868e-06,3.6945214285714315e-06
0.66662543,15801,15805,69137.28,68709.99,68659.82428571429,,-330.7886278037397,45.94624781903805,-0.007177222404468317,2024-10-20 23:00:00+00:00,2024-10-21 03:00:00+00:00,0 days 04:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.517171428571436e-06,3.3821714285714488e-06
0.65924743,15983,16014,68908.0,72072.45985,72072.45985,,2039.691520532516,46.47050291816534,0.04490000609617152,2024-10-28 13:00:00+00:00,2024-10-29 20:00:00+00:00,1 days 07:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2076214285714413e-06,5.616892857142868e-06
-0.7375499600000001,16160,16165,67120.56,68199.37428571428,68199.37428571428,,-845.5820393358155,49.9026060598156,-0.017080820732978792,2024-11-04 22:00:00+00:00,2024-11-05 03:00:00+00:00,0 days 05:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.937542857142854e-06,5.958949999999979e-06
0.65430183,16189,16214,73077.05,74960.46015,74960.46015,,1183.8881008856831,48.430606899894286,0.0247600497683609,2024-11-06 03:00:00+00:00,2024-11-07 04:00:00+00:00,1 days 01:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1464614285714278e-05,5.920985714285711e-06
0.65507076,16229,16232,76604.0,75530.78142857143,75530.78142857143,,-752.8636286782587,49.82952344642409,-0.015002949743392904,2024-11-07 19:00:00+00:00,2024-11-07 22:00:00+00:00,0 days 03:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.713242857142873e-06,6.125200000000006e-06
0.61520251,16287,16303,79122.02,78950.0,78101.52571428573,,-154.45028750258788,48.62315173238511,-0.0031730232620452237,2024-11-10 05:00:00+00:00,2024-11-10 21:00:00+00:00,0 days 16:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.723228571428569e-06,7.203442857142874e-06
0.58995911,16317,16328,81984.19,86581.50984999999,86581.50984999999,,2662.507291961311,49.72343513001657,0.055047650041733454,2024-11-11 11:00:00+00:00,2024-11-11 22:00:00+00:00,0 days 11:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.674135714285748e-06,1.1172285714285705e-05
0.60565013,16330,16340,88648.0,86277.71714285715,86277.71714285715,,-1488.5340122292955,52.97189166395734,-0.027724773437802067,2024-11-12 00:00:00+00:00,2024-11-12 10:00:00+00:00,0 days 10:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.3093271428571405e-05,1.4872064285714268e-05
0.55420392,16369,16375,91508.0,89692.0,89291.92571428571,,-1056.6451938719956,50.210875152,-0.02083533680115391,2024-11-13 15:00:00+00:00,2024-11-13 21:00:00+00:00,0 days 06:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.2082392857142854e-05,1.484972857142858e-05
0.51899467,16517,16519,93646.16,92457.99,92101.55999999998,,-664.947428011338,48.293530957440254,-0.013681522819515462,2024-11-19 19:00:00+00:00,2024-11-19 21:00:00+00:00,0 days 02:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.859950000000018e-06,8.983185714285737e-06
0.50086025,16536,16540,94382.87,93247.12285714285,93247.12285714285,,-615.8388004731789,46.98820256496339,-0.013027386635792216,2024-11-20 14:00:00+00:00,2024-11-20 18:00:00+00:00,0 days 04:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0383000000000104e-06,7.574714285714297e-06
0.48061033000000003,16550,16583,95798.12,97686.09449999999,97686.09449999999,,860.8847913862631,46.49525609031789,0.01869799107487686,2024-11-21 04:00:00+00:00,2024-11-22 13:00:00+00:00,1 days 09:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.986964285714295e-06,6.185935714285715e-06
-0.52465481,16687,16697,91036.0,93068.15,93519.4157142857,,-1114.472836060729,48.29556391923075,-0.023333649050924908,2024-11-26 21:00:00+00:00,2024-11-27 07:00:00+00:00,0 days 10:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2459157142857141e-05,8.259649999999995e-06
0.46111984,16879,16887,98747.96,101789.86060000001,101789.86060000001,,1356.4447340933955,46.23598387451035,0.029789290732689558,2024-12-04 21:00:00+00:00,2024-12-05 05:00:00+00:00,0 days 08:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.633507142857154e-06,1.4142392857142856e-05
0.46865268,17135,17157,102946.54999999999,103949.01015000002,103949.01015000002,,421.3245565185106,48.48107937219935,0.00873280716959443,2024-12-15 13:00:00+00:00,2024-12-16 11:00:00+00:00,0 days 22:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.937821428571412e-06,8.59276428571432e-06
0.45952195,17163,17186,106824.94,106478.47999999998,105250.31142857143,,-208.2147765470392,49.00880175003449,-0.00424162849986164,2024-12-16 17:00:00+00:00,2024-12-17 16:00:00+00:00,0 days 23:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.70263571428574e-06,7.858678571428573e-06
-0.50979655,17251,17254,95473.74,94114.83969999998,94114.83969999998,,644.4368828087423,48.32580192523001,0.013240352898608698,2024-12-20 09:00:00+00:00,2024-12-20 12:00:00+00:00,0 days 03:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.3221235714285687e-05,1.3307728571428572e-05
-0.53906056,17496,17499,92680.52,93781.47571428573,93781.47571428573,,-643.7389577922913,50.25715391423023,-0.012884980707303593,2024-12-30 14:00:00+00:00,2024-12-30 17:00:00+00:00,0 days 03:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.141421428571452e-06,7.344371428571457e-06
0.49733799,17595,17611,97868.21,97906.08,96924.47571428571,,-29.84880625984343,48.68299594113856,-0.0006132445356873966,2025-01-03 17:00:00+00:00,2025-01-04 09:00:00+00:00,0 days 16:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.865200000000016e-06,3.198799999999994e-06
0.48874859,17655,17661,99466.09,98767.96000000002,98471.59571428571,,-389.6533593504328,48.443306213744755,-0.008015264548953025,2025-01-06 05:00:00+00:00,2025-01-06 11:00:00+00:00,0 days 06:00:00,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.909907142857093e-06,5.171364285714281e-06
0.47485015,17665,17685,100737.03,101406.78,99371.08428571429,,270.0368787124701,47.99400925003575,0.005645174321696995,2025-01-06 15:00:00+00:00,2025-01-07 11:00:00+00:00,0 days 20:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.608764285714284e-06,4.0908071428571666e-06
-0.51445688,17716,17750,94030.81,93696.13,95963.7042857143,,123.88972067622326,48.2887079221736,0.0025610385574684627,2025-01-08 18:00:00+00:00,2025-01-10 04:00:00+00:00,1 days 10:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.02181642857143e-05,9.351857142857163e-06
-0.53518762,17830,17833,90851.23,92495.8142857143,92495.8142857143,,-929.2236838934857,49.06253413265301,-0.01911099946425768,2025-01-13 12:00:00+00:00,2025-01-13 15:00:00+00:00,0 days 03:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.570885714285707e-06,1.0255107142857131e-05
0.47254496,17880,17899,98963.99000000002,98955.81,97605.98,,-50.62841975991056,46.763001987104005,-0.001082614999658095,2025-01-15 14:00:00+00:00,2025-01-16 09:00:00+00:00,0 days 19:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.827592857142844e-06,6.308057142857109e-06
0.45901849,17916,17936,101659.8,104247.40605,104247.40605,,1140.5014143852675,47.257607400594935,0.02444085515587279,2025-01-17 02:00:00+00:00,2025-01-17 22:00:00+00:00,0 days 20:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0188257142857127e-05,8.547557142857141e-06
0.46053508,17983,17983,106275.49,104546.92714285715,104546.92714285715,,-844.6093930716526,48.54555937233954,-0.01725679237719137,2025-01-19 21:00:00+00:00,2025-01-19 21:00:00+00:00,0 days 00:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0106921428571394e-05,1.0106921428571394e-05
0.43965555,17993,18002,107482.36000000002,104957.99,103438.42428571428,,-1156.5535702142265,46.70028946072125,-0.024474622393851536,2025-01-20 07:00:00+00:00,2025-01-20 16:00:00+00:00,0 days 09:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.1632221428571404e-05,2.1270428571428523e-05
-0.46224203,18316,18324,97228.86,94837.3573,94837.3573,,1061.0625237088946,44.39053908958657,0.023608932485169484,2025-02-02 18:00:00+00:00,2025-02-03 02:00:00+00:00,0 days 08:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.412850000000017e-06,1.755985000000001e-05
-0.50108934,18701,18703,93924.03,95138.31285714287,95138.31285714287,,-655.8327577596009,47.36856230056972,-0.01393481549472942,2025-02-18 19:00:00+00:00,2025-02-18 21:00:00+00:00,0 days 02:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.38877142857148e-06,7.215542857142888e-06
0.46260338,18767,18769,98903.99,98248.56857142856,98248.56857142856,,-348.8018881669707,45.60171998539542,-0.007623531748892529,2025-02-21 13:00:00+00:00,2025-02-21 15:00:00+00:00,0 days 02:00:00,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.476521428571445e-06,5.285642857142853e-06
-0.48745057,18849,18863,92432.07,89536.97654999999,89536.97654999999,,1366.8644946741936,44.35045773157702,0.030336969914500578,2025-02-24 23:00:00+00:00,2025-02-25 13:00:00+00:00,0 days 14:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.802507142857128e-06,1.1840285714285737e-05
-0.56716615,18893,18904,84258.25,86574.76142857144,86574.76142857144,,-1362.2922190662862,48.44535069242443,-0.02850673891619781,2025-02-26 19:00:00+00:00,2025-02-27 06:00:00+00:00,0 days 11:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2179971428571416e-05,1.3435535714285689e-05
-0.55185341,18924,18931,81661.55,80160.62985,80160.62985,,783.636842033285,44.651060881927904,0.017388955513029148,2025-02-28 02:00:00+00:00,2025-02-28 09:00:00+00:00,0 days 07:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.345798571428574e-05,1.5342507142857165e-05
-0.58029805,19161,19164,80358.18,82359.12,82359.12,,-1208.3538461126327,47.2122659456325,-0.025912715419886382,2025-03-09 23:00:00+00:00,2025-03-10 02:00:00+00:00,0 days 03:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0385478571428566e-05,1.1501335714285705e-05
-0.5537608900000001,19177,19181,79847.09,78820.08889999999,78820.08889999999,,524.7812040662586,43.931839100726606,0.011868529091667699,2025-03-10 15:00:00+00:00,2025-03-10 19:00:00+00:00,0 days 04:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2825742857142848e-05,1.4979635714285717e-05
0.51554184,19509,19521,87801.28,87457.66,86764.76571428572,,-222.32714526282268,45.1766582020248,-0.004911653565870559,2025-03-24 11:00:00+00:00,2025-03-24 23:00:00+00:00,0 days 12:00:00,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.2421500000000104e-06,6.2898999999999845e-06
-0.5404798000000001,19629,19645,82927.8,83330.0,83739.18285714285,,-262.3104668062206,44.92949124622001,-0.005852427051000976,2025-03-29 11:00:00+00:00,2025-03-30 03:00:00+00:00,0 days 16:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.548685714285706e-06,4.325535714285682e-06
-0.5481635300000001,19828,19835,80808.81,79234.61489999999,79234.61489999999,,819.0513585514716,43.86498437323695,0.0184902288197291,2025-04-06 18:00:00+00:00,2025-04-07 01:00:00+00:00,0 days 07:00:00,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.749114285714243e-06,1.0328000000000002e-05
-0.59662001,19839,19842,76989.92,75932.16014999998,75932.16014999998,,585.462505790448,45.6181864941569,0.012745808930896583,2025-04-07 05:00:00+00:00,2025-04-07 08:00:00+00:00,0 days 03:00:00,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.189267857142857e-05,1.2833664285714298e-05
